Advertised,AdvertisedLocationName,AdvertisedShortLocationName,PrimaryLocationCode,CountryCode,CountyNo,Deleted,LocationSignature,Prognosticated,OfficialLocationName,Geometry.SWEREF99TM,Geometry.WGS84
True,Köpenhamn H,Köpenhamn H,1,DK,[100],False,Dk.kh,False,Köpenhamn,POINT (346838.436 6172298.807),POINT (12.564518998136677 55.672312996715696)
False,Kildebrönde,Kildebrönde,711,DK,[100],False,Dk.kib,False,Kildebrönde,POINT (329054 6165221),POINT (12.286457246317402 55.60285429725808)
True,Köge Nord,Köge Nord,725,DK,[100],False,Dk.kjn,False,Köge Nord,POINT (321414 6154021),POINT (12.17257533321395 55.49959690848175)
True,Österport,Österport,72,DK,[100],False,Dk.kk,False,Österport,POINT (348685.089 6175474.335),POINT (12.592102003048717 55.70140000143067)
True,Klampenborg,Klampenborg,557,DK,[100],False,Dk.kl,False,Klampenborg,POINT (348735.22 6183842.854),POINT (12.588268005990084 55.77654300106394)
False,Kalvebod,Kalvebod,87,DK,[100],False,Dk.klv,False,Kalvebod,POINT (345785.043 6168734.71),POINT (12.549785998738372 55.63998400156267)
True,Nörreport,Nörreport,74,DK,[100],False,Dk.kn,False,Nörreport,POINT (347376.353 6173551.925),POINT (12.572367005437858 55.68373199768275)
False,Kvaerkeby,Kvaerkeby,11,DK,[100],False,Dk.ky,False,Kvaerkeby,POINT (303917.097 6149378.011),POINT (11.899269005407318 55.451233999530025)
True,Korsör,Korsör,17,DK,[100],False,Dk.kö,False,Korsör,POINT (255038.23 6141329.908),POINT (11.135162997804256 55.3570840009231)
False,Lellinge,Lellinge,713,DK,[100],False,Dk.lel,False,Lellinge,POINT (316449 6151890),POINT (12.09548815085868 55.478634225081024)
True,Lunderskov,Lunderskov,161,DK,,False,Dk.lk,False,Lunderskov,,POINT (9.303720997778067 55.4800059988306)
True,Langeskov,Langeskov,597,DK,,False,Dk.lv,False,Langeskov,,POINT (10.59281300630534 55.36063199835567)
True,Middelfart,Middelfart,117,DK,,False,Dk.md,False,Middelfart,,POINT (9.734351997626113 55.501698994224135)
False,Marslev,Marslev,106,DK,,False,Dk.mv,False,Marslev,,POINT (10.523803997876016 55.37845899949815)
True,Nörre Åby,Nörre Åby,115,DK,,False,Dk.na,False,Nörre Åby,,POINT (9.870428998303431 55.46032599592488)
True,Nyborg,Nyborg,19,DK,,False,Dk.ng,False,Nyborg,,POINT (10.80307200338792 55.313804002527625)
True,Nivå,Nivå,81,DK,[100],False,Dk.ni,False,Nivå,POINT (344230.51 6201472.341),POINT (12.506401000403018 55.933368002110655)
True,Odense,Odense,107,DK,,False,Dk.od,False,Odense,,POINT (10.38534700445697 55.402516000212465)
True,Vojens,Vojens,165,DK,,False,Dk.oj,False,Vojens,,POINT (9.305108009878943 55.24839699360901)
True,Kokkedal,Kokkedal,80,DK,[100],False,Dk.ok,False,Kokkedal,POINT (343855.394 6198170.572),POINT (12.502310002418694 55.903607998755426)
True,Padborg,Padborg,169,DK,,False,Dk.pa,False,Padborg,,POINT (9.359178000309901 54.82345999269028)
False,Padborg Graense,Padborg Graense,99998,DK,,False,Dk.pag,False,Padborg Graense,,POINT (9.363017008301261 54.815273995156794)
True,Ringsted,Ringsted,12,DK,[100],False,Dk.rg,False,Ringsted,POINT (296730.057 6148250.764),POINT (11.78663699999406 55.43819100360002)
True,Roskilde,Roskilde,8,DK,[100],False,Dk.ro,False,Roskilde,POINT (316785.828 6169755.15),POINT (12.088972006849012 55.6390830000131)
True,Rödekro,Rödekro,166,DK,,False,Dk.rq,False,Rödekro,,POINT (9.332835998016023 55.069152997777145)
True,Rungsted Kyst,Rungsted Kyst,79,DK,[100],False,Dk.ru,False,Rungsted Kyst,POINT (345610.727 6195734.839),POINT (12.531748006168312 55.88230899685489)
True,Skalbjerg,Skalbjerg,110,DK,,False,Dk.sc,False,Skalbjerg,,POINT (10.14122700372592 55.366075998035676)
True,Slagelse,Slagelse,15,DK,[100],False,Dk.sg,False,Slagelse,POINT (268872.339 6146196.768),POINT (11.34889499413164 55.40742799848138)
False,Snoghöj,Snoghöj,118,DK,,False,Dk.sno,False,Snoghöj,,POINT (9.708211007898191 55.536760000054926)
True,Sorö,Sorö,14,DK,[100],False,Dk.so,False,Sorö,POINT (282881.962 6146789.063),POINT (11.569285003896866 55.41914099575137)
False,Sprogö,Sprogö,18,DK,,False,Dk.spr,False,Sprogö,,POINT (10.960100003883024 55.33105299668968)
True,Snekkersten,Snekkersten,84,DK,[100],False,Dk.sq,False,Snekkersten,POINT (349365.537 6209755.887),POINT (12.583887994375594 56.00936500029424)
False,Sommersted,Sommersted,164,DK,,False,Dk.sst,False,Sommersted,,POINT (9.287182001478648 55.31389099854928)
True,Skodsborg,Skodsborg,77,DK,[100],False,Dk.så,False,Skodsborg,POINT (347879.42 6189105.569),POINT (12.571696997928946 55.8235190033887)
True,Tinglev,Tinglev,167,DK,,False,Dk.te,False,Tinglev,,POINT (9.258160006667506 54.936340998062555)
True,Taulov,Taulov,159,DK,,False,Dk.tl,False,Taulov,,POINT (9.61576400400619 55.544969999782)
True,Tommerup,Tommerup,109,DK,,False,Dk.tp,False,Tommerup,,POINT (10.182490002113596 55.34963300326659)
False,Trekroner,Trekroner,7,DK,[100],False,Dk.trk,False,Trekroner,POINT (319566.217 6170607.431),POINT (12.132527005783672 55.64777099799954)
True,Tårnby,Tårnby,89,DK,[100],False,Dk.tåt,False,Tårnby,POINT (349020.195 6167477.34),POINT (12.601825992981041 55.629710997229274)
False,Ullerslev,Ullerslev,105,DK,,False,Dk.uv,False,Ullerslev,,POINT (10.665525001163054 55.35443199636076)
True,Vedbaek,Vedbaek,78,DK,[100],False,Dk.vb,False,Vedbaek,POINT (347416.038 6192376.928),POINT (12.562469992893572 55.85274000120428)
False,Vejbaek,Vejbaek,168,DK,,False,Dk.vk,False,Vejbaek,,POINT (9.306929996805543 54.87533999956266)
True,Vamdrup,Vamdrup,162,DK,,False,Dk.vm,False,Vamdrup,,POINT (9.286599997474275 55.42806699261754)
True,Viby Sj,Viby Sj,9,DK,[100],False,Dk.vy,False,Viby Sj,POINT (312299.331 6159988.909),POINT (12.02443900022387 55.54973599971868)
True,Örestad,Örestad,88,DK,[100],False,Dk.öre,False,Örestad,POINT (347593.968 6167380.287),POINT (12.579248003904242 55.62839500245432)
False,Dals Långed,Dals Långed,647,SE,[14],False,Dld,False,Dals Långed,POINT (344921 6534651),POINT (12.306247593170106 58.92344672563034)
False,Dannemora,Dannemora,656,SE,[3],False,Dma,False,Dannemora,POINT (657882 6676656),POINT (17.84801965566397 60.196093642393784)
False,Domnarvet,Domnarvet,10712,SE,[20],False,Dmn,False,Domnarvet,POINT (524492 6706474),POINT (15.445760370853042 60.49366035182744)
False,Dagarn,Dagarn,10074,SE,[19],False,Dn,False,Dagarn,POINT (540106 6641390),POINT (15.71705393044068 59.90806667998926)
False,Dynäs,Dynäs,720,SE,[22],False,Dns,False,Dynäs,POINT (638800 6984791),POINT (17.737695137073096 62.96631789204492)
True,Derome,Derome,675,SE,[13],False,Dre,True,Derome,POINT (338237 6346233),POINT (12.320145345189946 57.23055867288792)
False,Dals Rostock,Dals Rostock,10076,SE,[14],False,Drt,False,Dals Rostock,POINT (346820 6511170),POINT (12.355291028301986 58.71347461320212)
True,Dorotea,Dorotea,702,SE,[24],False,Dta,False,Dorotea,POINT (568126 7126537),POINT (16.405896515301002 64.2581771990335)
True,Dorotea camping,Dorotea camping,10085,SE,[24],False,Dtc,True,Dorotea Campingplats,POINT (567363 7126316),POINT (16.39005668323118 64.25634506642115)
False,Duvbo,Duvbo,10087,SE,"[1, 2]",False,Duo,False,Duvbo,POINT (666612 6585006),POINT (17.93219697182539 59.370748671800364)
False,Dysjön,Dysjön,10088,SE,[23],False,Dy,False,Dysjön,POINT (526445 6944245),POINT (15.515540574775867 62.62796570471161)
True,Djurås,Djurås,694,SE,[20],False,Då,True,Djurås,POINT (507597 6713797),POINT (15.138550056678595 60.56008288993532)
False,Dånviken,Dånviken,10089,SE,"[1, 2]",False,Dån,False,Dånviken,POINT (655058 6564353),POINT (17.714339745160537 59.18989800862494)
False,Drömme,Drömme,10086,SE,[22],False,Döe,False,Drömme,POINT (661659 7017559),POINT (18.220151797296822 63.25051045550489)
False,Döljebro,Döljebro,10090,SE,[21],False,Döl,False,Döljebro,POINT (591246 6763294),POINT (16.6868700271797 60.99400094555075)
False,Eldsberga,Eldsberga,10097,SE,[13],False,Ea,False,Eldsberga,POINT (377065 6273638),POINT (12.998062838893134 56.5908692105595)
False,Enstaberga,Enstaberga,10099,SE,[4],False,Ebg,False,Enstaberga,POINT (606991 6513804),POINT (16.849075248213534 58.751014162076636)
True,Edsbjörke,Edsbjörke,738,SE,[17],False,Ebk,True,Edsbjörke,POINT (397687 6641827),POINT (13.170993163808511 59.901252467028556)
False,Ekeby,Ekeby,10094,SE,[3],False,Eby,False,Ekeby,POINT (654689 6629785),POINT (17.75531403222347 59.776942403668805)
True,Ed,Ed,731,SE,[14],False,Ed,True,Ed,POINT (323384 6534469),POINT (11.932872319348416 58.913489996374764)
False,Edsbyn,Edsbyn,740,SE,[21],False,Edn,False,Edsbyn,POINT (543881 6804583),POINT (15.820974250163426 61.37274960423821)
False,Edsbyns södra,Edsbyns södra,10091,SE,[21],False,Eds,False,Edsbyns södra,POINT (544540 6804733),POINT (15.83333784826346 61.37402110944292)
False,Edsbyverken,Edsbyverken,10092,SE,[21],False,Edv,False,Edsbyverken,POINT (545074 6804515),POINT (15.843274962208353 61.37200267928276)
True,Erikslund,Erikslund,799,SE,[22],False,Ei,True,Erikslund,POINT (546968 6933266),POINT (15.91255968003242 62.52738966956905)
False,Ekolsund,Ekolsund,10095,SE,[3],False,Eko,False,Ekolsund,POINT (633723 6610818),POINT (17.370210466924767 59.61406263186474)
False,Ekeryd,Ekeryd,752,SE,[6],False,Eky,False,Ekeryd,POINT (446576 6385580),POINT (14.105880324251848 57.60942870948659)
False,Edsvalla,Edsvalla,10093,SE,[17],False,El,False,Edsvalla,POINT (398620 6589939),POINT (13.212631665132916 59.43577310525399)
False,Ervalla,Ervalla,10101,SE,[18],False,Er,False,Ervalla,POINT (514052 6586511),POINT (15.24758590520273 59.41698344515706)
False,Eneryda,Eneryda,10098,SE,[7],False,Era,False,Eneryda,POINT (459575 6285062),POINT (14.339703993895707 56.70786237808781)
False,Erikstad,Erikstad,10100,SE,[14],False,Erk,False,Erikstad,POINT (349671 6501915),POINT (12.410621514466145 58.63143990556981)
True,Ekenässjön,Ekenässjön,750,SE,[6],False,Esn,True,Ekenässjön,POINT (501134 6371989),POINT (15.01891689586046 57.49050541530637)
False,Ekträsk,Ekträsk,10096,SE,[24],False,Etk,False,Ekträsk,POINT (730899 7161058),POINT (19.80964488989444 64.49615515409567)
False,Finnerödja,Finnerödja,10105,SE,[18],False,Fa,False,Finnerödja,POINT (467926 6531967),POINT (14.442915914790742 58.926191502580856)
False,Flodala,Flodala,,SE,[14],False,Faa,False,Flodala,POINT (411340 6370743),POINT (13.521745362690085 57.470651406173175)
False,Falkenbergs godsstation,Falkenbergs godsstation,839,SE,[13],False,Fabg,False,Falkenbergs godsstation,POINT (346989 6309248),POINT (12.48751167252767 56.90163791993989)
False,Fästad,Fästad,1036,SE,[8],False,Fad,False,Fästad,POINT (581340 6423298),POINT (16.374008582112882 57.943962313215884)
False,Faxån,Faxån,10706,SE,[23],False,Fax,False,Faxån,POINT (463159 7024885),POINT (14.263812960872242 63.350783460897915)
False,Forsbacka,Forsbacka,929,SE,[21],False,Fb,False,Forsbacka,POINT (603284 6724145),POINT (16.888461211746897 60.63974249812804)
True,Framnäs city,Framnäs city,2354,SE,[14],False,Fc,True,Framnäs city,POINT (392052 6486726),POINT (13.147312230478954 58.50771209342157)
False,Furudal,Furudal,997,SE,[20],False,Fda,False,Furudal,POINT (507261 6781697),POINT (15.13497027411191 61.169699662806735)
False,Frändefors,Frändefors,10121,SE,[14],False,Fdf,False,Frändefors,POINT (341455 6486949),POINT (12.279719483920983 58.49425451396207)
False,Fredriksdal,Fredriksdal,953,SE,[6],False,Fdl,False,Fredriksdal,POINT (475772 6386018),POINT (14.594446890141164 57.6158745842484)
False,Fellingsbro,Fellingsbro,858,SE,[18],False,Feb,False,Fellingsbro,POINT (533756 6588400),POINT (15.595038093904366 59.43282614367257)
True,Fågelsjö,Fågelsjö,1006,SE,[21],False,Feö,True,Fågelsjö,POINT (483240 6852120),POINT (14.682078451128453 61.80160456772744)
False,Frufällan,Frufällan,,SE,[14],False,Ffl,False,Frufällan,POINT (379942 6405683),POINT (12.98122695725526 57.777090543177344)
False,Finnforsfallet,Finnforsfallet,10106,SE,[24],False,Ffs,False,Finnforsfallet,POINT (753349 7194321),POINT (20.3331017689161 64.77737419703035)
False,Finspång,Finspång,877,SE,[5],False,Fg,False,Finspång,POINT (544931 6507709),POINT (15.775494755636892 58.70719860756367)
False,Fågelsta,Fågelsta,10124,SE,[5],False,Fgl,False,Fågelsta,POINT (502298 6479775),POINT (15.039382012921788 58.458644558761456)
True,Fagerås,Fagerås,837,SE,[17],False,Fgå,True,Fagerås,POINT (399185 6599283),POINT (13.218175040634423 59.519777445620655)
False,Fångsjöbacken,Fångsjöbacken,10126,SE,[23],False,Fgö,False,Fångsjöbacken,POINT (590035 6992858),POINT (16.78096338211835 63.05404223400282)
False,Fiskeby,Fiskeby,883,SE,[5],False,Fi,False,Fiskeby,POINT (565308 6496625),POINT (16.123924518803918 58.6050746078931)
True,Filipstad,Filipstad,862,SE,[17],False,Fid,False,Filipstad,POINT (452706 6619231),POINT (14.159470290584277 59.708349417075844)
False,Fillan,Fillan,10103,SE,[22],False,Fil,False,Fillan,POINT (622995 6923926),POINT (17.381977118713493 62.426186971459224)
False,Finja,Finja,10104,SE,[12],False,Fin,False,Finja,POINT (419000 6225730),POINT (13.695489574136685 56.16967272923889)
True,Filsbäck,Filsbäck,868,SE,[14],False,Fiä,True,Filsbäck,POINT (397829 6484951),POINT (13.247201097198607 58.49316981369414)
True,Fjällåsen,Fjällåsen,892,SE,[25],False,Fjå,True,Fjällåsen,POINT (717148 7498205),POINT (20.09370319934434 67.51935696765999)
True,Fjälkinge,Fjälkinge,10107,SE,[12],False,Fki,True,Fjälkinge,POINT (456270 6210914),POINT (14.298079208949869 56.04144049482891)
True,Fåker,Fåker,1010,SE,[23],False,Fkr,True,Fåker,POINT (478437 6984903),POINT (14.574392592815508 62.9932005922291)
False,Flädie,Flädie,10113,SE,[12],False,Fl,False,Flädie,POINT (379032 6177008),POINT (13.073995112853787 55.72368942362833)
True,Friluftsgården,Friluftsgården,965,SE,[14],False,Flgd,True,Friluftsgården,POINT (341903 6537821),POINT (12.251632079769491 58.950781333259634)
False,Flisby,Flisby,10110,SE,[6],False,Fls,False,Flisby,POINT (488152 6405097),POINT (14.800735011388337 57.78774516970063)
False,Falköpings norra,Falköpings norra,10690,SE,[14],False,Fn,False,Falköpings norra,POINT (416376 6451316),POINT (13.577451777392225 58.195118940190554)
False,Frånö,Frånö,979,SE,[22],False,Fnö,False,Frånö,POINT (643655 6978290),POINT (17.827686320352306 62.90615398980113)
True,Forsheda,Forsheda,935,SE,[6],False,Fod,True,Forsheda,POINT (429415 6336165),POINT (13.83291750067223 57.16327296353125)
False,Folkesta,Folkesta,920,SE,[4],False,Fok,False,Folkesta,POINT (580301 6585752),POINT (16.414317821383328 59.402740776858664)
False,Foodia,Foodia,10115,SE,[12],False,Foo,False,Foodia,POINT (385754 6166422),POINT (13.185365598811636 55.630248506617825)
False,Frinnaryd,Frinnaryd,10119,SE,[6],False,Frd,False,Frinnaryd,POINT (489454 6421754),POINT (14.821895105194661 57.93739431891504)
False,Fredrikslund,Fredrikslund,10117,SE,[8],False,Fre,False,Fredrikslund,POINT (558152 6288570),POINT (15.950602698951828 56.7375031539222)
True,Fritsla,Fritsla,970,SE,[14],False,Frl,True,Fritsla,POINT (367762 6381627),POINT (12.789767529816547 57.55774302847618)
True,Frykåsen,Frykåsen,977,SE,[17],False,Frå,True,Frykåsen,POINT (397621 6611211),POINT (13.184790824569145 59.626456226794794)
True,Fors,Fors,923,SE,[20],False,Fs,True,Fors,POINT (572694 6675131),POINT (16.311520692569434 60.2064994803262)
False,Fosieby,Fosieby,944,SE,[12],False,Fsb,False,Fosieby,POINT (375852 6159121),POINT (13.031472984662063 55.562257666663925)
False,Forsmo,Forsmo,10116,SE,[22],False,Fsm,False,Forsmo,POINT (609386 7016856),POINT (17.1795472940421 63.26394351746999)
False,Flens övre,Flens övre,10109,SE,[4],False,Fsö,False,Flens övre,POINT (591460 6547998),POINT (16.59487328447304 59.06155355680529)
True,Furulund,Furulund,10695,SE,[12],False,Fud,True,Furulund,POINT (380645 6182687),POINT (13.097179190413806 55.7750887238121)
False,Furet,Furet,10122,SE,[13],False,Fur,False,Furet,POINT (370661 6284282),POINT (12.888521399190495 56.684708881729506)
False,Frillesås,Frillesås,10118,SE,[13],False,Få,False,Frillesås,POINT (329558 6356401),POINT (12.169561936612126 57.31864041987094)
False,Fliskär,Fliskär,8483,SE,[21],False,Fär,False,Fliskär,POINT (622659 6729964),POINT (17.24605759202288 60.68648337450433)
False,Lejonspåret,Lejonspåret,,SE,[14],False,G.ls,False,Lejonspåret,POINT (320577 6400886),POINT (11.987907550441577 57.71425037823599)
False,Graninge,Graninge,10145,SE,[22],False,Ga,False,Graninge,POINT (593962 6996978),POINT (16.86095393725972 63.09000281036466)
False,Granstanda,Granstanda,10147,SE,[21],False,Gad,False,Granstanda,POINT (574843 6717317),POINT (16.36605490685954 60.58478050517226)
True,Gantofta,Gantofta,325,SE,[12],False,Gan,True,Gantofta,POINT (363326 6207027),POINT (12.809001245833848 55.989045609693264)
False,Garnudden,Garnudden,10130,SE,"[1, 2]",False,Gau,False,Garnudden,POINT (658267 6564870),POINT (17.770814686872697 59.19335122149144)
False,Göteborgs norra,Göteborgs norra,1323,SE,[14],False,Gb,False,Göteborgs norra,POINT (320850 6401250),POINT (11.99221233906824 57.71762433873071)
False,Göteborg Combiterminal,Göteborg Combiterminal,,SE,[14],False,Gbco,False,Göteborg Combiterminal,POINT (320850 6401250),POINT (11.99221233906824 57.71762433873071)
False,Göteborg Marieholm,Göteborg Marieholm,1330,SE,[14],False,Gbm,False,Göteborg Marieholm,POINT (321696 6403195),POINT (12.004951445766027 57.735407640035184)
False,Geijersdal,Geijersdal,10133,SE,[17],False,Gdl,False,Geijersdal,POINT (441682 6607145),POINT (13.966922589746993 59.59843800146261)
True,Gröndalsviken,Gröndalsviken,10157,SE,"[1, 2]",False,Gdv,True,Gröndalsviken,POINT (668892 6532535),POINT (17.931729023284618 58.899253200245305)
False,Gottne,Gottne,10143,SE,[22],False,Ge,False,Gottne,POINT (669123 7038615),POINT (18.390689048543308 63.43571862264427)
False,Gåsträsken,Gåsträsken,10172,SE,[25],False,Gen,False,Gåsträsken,POINT (832259 7344670),POINT (22.3477111625894 66.04714037463404)
False,Grängesbergs malmbangård,Grängesbergs malmbangård,1192,SE,[20],False,Ggm,False,Grängesbergs malmbangård,POINT (498981 6658496),POINT (14.98169589164982 60.063614790615304)
False,Grohed,Grohed,10693,SE,[14],False,Ghd,False,Grohed,POINT (318276 6466268),POINT (11.898994850430666 58.29974408908237)
False,Gula huset,Gula huset,10161,SE,"[1, 2]",False,Ghu,False,Gula huset,POINT (670685 6585712),POINT (18.004324796925772 59.375450330441055)
True,Grythyttan,Grythyttan,1178,SE,[18],False,Ghy,True,Grythyttan,POINT (473578 6618523),POINT (14.530485432318189 59.703842277153804)
False,Grythyttans norra,Grythyttans norra,10154,SE,[18],False,Ghyn,False,Grythyttans norra,POINT (472737 6622431),POINT (14.515034012579472 59.73887919134522)
False,Gistad,Gistad,10140,SE,[5],False,Gi,False,Gistad,POINT (553325 6482344),POINT (15.914390080018265 58.4784659315129)
False,Gideåbacka,Gideåbacka,10137,SE,[22],False,Gia,False,Gideåbacka,POINT (704366 7029724),POINT (19.083947572388983 63.33765963469275)
False,Grillby,Grillby,10149,SE,[3],False,Gib,False,Grillby,POINT (625984 6612210),POINT (17.23399296301401 59.62896062955135)
False,Gimonäs,Gimonäs,1077,SE,[24],False,Gim,False,Gimonäs,POINT (761757 7084219),POINT (20.31589317262738 63.78731101434684)
False,Göteborg Kville,Göteborg Kville,1326,SE,[14],False,Gk,False,Göteborg Kville,POINT (320324 6402352),POINT (11.982571927051922 57.7272993695206)
False,Göteborg Lindholmen,Göteborg Lindholmen,,SE,[14],False,Gli,False,Göteborg Lindholmen,POINT (316470 6400263),POINT (11.919548305322571 57.70700490025964)
False,Gullträsk,Gullträsk,10163,SE,[25],False,Glt,False,Gullträsk,POINT (778469 7355495),POINT (21.19101679276296 66.19559857301167)
